,State,Year,Month,Precipitation,Number of Fires
4703,SE,2000,Oct,5.6,3.0
4704,SE,2000,Nov,67.6,0.0
4705,SE,2000,Dec,83.8,0.0
4706,SE,2001,Jan,24.6,2.0
4707,SE,2001,Mar,73.1,1.0
4708,SE,2001,Apr,170.3,0.0
4709,SE,2001,May,101.3,3.0
4710,SE,2001,Jun,325.1,0.0
4711,SE,2001,Jul,228.2,0.0
4712,SE,2001,Aug,163.3,0.0
4713,SE,2001,Sep,91.8,1.0
4714,SE,2001,Oct,117.8,5.0
4715,SE,2001,Nov,56.0,5.0
4716,SE,2001,Dec,56.1,5.0
4717,SE,2002,Jan,169.2,1.0
4718,SE,2002,Mar,57.3,7.0
4719,SE,2002,Apr,44.9,12.0
4720,SE,2002,May,279.1,0.0
4721,SE,2002,Jun,201.8,0.0
4722,SE,2002,Jul,95.6,0.0
4723,SE,2002,Aug,59.5,2.0
4724,SE,2002,Sep,34.6,0.0
4725,SE,2002,Oct,12.5,20.0
4726,SE,2002,Nov,22.8,57.0
4727,SE,2002,Dec,4.2,103.0
4728,SE,2003,Jan,10.7,198.0
4729,SE,2003,Mar,49.5,62.0
4730,SE,2003,Apr,46.8,48.0
4731,SE,2003,May,241.5,2.0
4732,SE,2003,Jun,169.5,0.0
4733,SE,2003,Jul,171.3,0.0
4734,SE,2003,Aug,90.1,0.0
4735,SE,2003,Sep,57.4,3.0
4736,SE,2003,Oct,149.4,2.0
4737,SE,2003,Nov,130.0,2.0
4738,SE,2003,Dec,39.2,36.0
4739,SE,2004,Jan,238.5,16.0
4740,SE,2004,Mar,48.3,36.0
4741,SE,2004,Apr,70.8,13.0
4742,SE,2004,May,202.3,5.0
4743,SE,2004,Jun,113.6,0.0
4744,SE,2004,Jul,174.8,0.0
4745,SE,2004,Aug,173.4,0.0
4746,SE,2004,Sep,58.0,0.0
4747,SE,2004,Oct,5.7,3.0
4748,SE,2004,Nov,14.4,41.0
4749,SE,2004,Dec,0.0,66.0
4750,SE,2005,Jan,52.6,80.0
4751,SE,2005,Mar,57.6,28.0
4752,SE,2005,Apr,172.1,8.0
4753,SE,2005,May,182.3,0.0
4754,SE,2005,Jun,101.3,0.0
4755,SE,2005,Jul,211.0,0.0
4756,SE,2005,Aug,143.8,0.0
4757,SE,2005,Sep,27.5,2.0
4758,SE,2005,Oct,24.1,11.0
4759,SE,2005,Nov,3.8,23.0
4760,SE,2005,Dec,56.0,29.0
4761,SE,2006,Jan,26.2,36.0
4762,SE,2006,Mar,28.9,41.0
4763,SE,2006,Apr,174.0,9.0
4764,SE,2006,May,345.3,0.0
4765,SE,2006,Jun,218.6,0.0
4766,SE,2006,Jul,194.3,0.0
4767,SE,2006,Aug,60.0,0.0
4768,SE,2006,Sep,111.8,0.0
4769,SE,2006,Oct,214.7,3.0
4770,SE,2006,Nov,34.4,5.0
4771,SE,2006,Dec,6.3,17.0
4772,SE,2007,Jan,21.3,56.0
4773,SE,2007,Mar,126.1,2.0
4774,SE,2007,Apr,149.5,1.0
4775,SE,2007,May,191.0,0.0
4776,SE,2007,Jun,156.3,0.0
4777,SE,2007,Jul,184.0,0.0
4778,SE,2007,Aug,79.8,0.0
4779,SE,2007,Sep,63.3,0.0
4780,SE,2007,Oct,31.6,3.0
4781,SE,2007,Nov,13.2,7.0
4782,SE,2007,Dec,18.6,33.0
4783,SE,2008,Jan,27.9,100.0
4784,SE,2008,Mar,272.5,43.0
4785,SE,2008,Apr,131.5,2.0
4786,SE,2008,May,366.0,0.0
4787,SE,2008,Jun,113.4,0.0
4788,SE,2008,Jul,144.1,0.0
4789,SE,2008,Aug,83.8,0.0
4790,SE,2008,Sep,39.4,0.0
4791,SE,2008,Oct,32.7,0.0
4792,SE,2008,Nov,4.0,17.0
4793,SE,2008,Dec,15.6,14.0
4794,SE,2009,Jan,18.4,60.0
4795,SE,2009,Mar,41.3,29.0
4796,SE,2009,Apr,156.1,19.0
4797,SE,2009,May,515.8,0.0
4798,SE,2009,Jun,103.4,2.0
4799,SE,2009,Jul,121.8,0.0
4800,SE,2009,Aug,169.4,0.0
4801,SE,2009,Sep,78.8,1.0
4802,SE,2009,Oct,28.5,1.0
4803,SE,2009,Nov,13.8,9.0
4804,SE,2009,Dec,17.2,21.0
4805,SE,2010,Jan,26.9,29.0
4806,SE,2010,Mar,31.9,44.0
4807,SE,2010,Apr,359.0,1.0
4808,SE,2010,May,125.8,0.0
4809,SE,2010,Jun,265.1,0.0
4810,SE,2010,Jul,135.5,0.0
4811,SE,2010,Aug,92.5,0.0
4812,SE,2010,Sep,76.6,0.0
4813,SE,2010,Oct,20.7,1.0
4814,SE,2010,Nov,14.0,16.0
4815,SE,2010,Dec,8.7,19.0
4816,SE,2011,Jan,100.5,36.0
4817,SE,2011,Mar,52.3,47.0
4818,SE,2011,Apr,210.6,12.0
4819,SE,2011,May,333.3,0.0
4820,SE,2011,Jun,97.3,1.0
4821,SE,2011,Jul,130.4,0.0
4822,SE,2011,Aug,82.7,1.0
4823,SE,2011,Sep,55.4,0.0
4824,SE,2011,Oct,104.8,5.0
4825,SE,2011,Nov,43.1,4.0
4826,SE,2011,Dec,4.4,36.0
4827,SE,2012,Jan,35.9,39.0
4828,SE,2012,Mar,17.8,71.0
4829,SE,2012,Apr,24.5,40.0
4830,SE,2012,May,144.6,17.0
4831,SE,2012,Jun,118.0,3.0
4832,SE,2012,Jul,100.6,1.0
4833,SE,2012,Aug,77.1,0.0
4834,SE,2012,Sep,60.8,1.0
4835,SE,2012,Oct,69.5,1.0
4836,SE,2012,Nov,5.6,6.0
4837,SE,2012,Dec,2.0,18.0
4838,SE,2013,Jan,6.0,34.0
4839,SE,2013,Mar,10.8,67.0
4840,SE,2013,Apr,195.8,15.0
4841,SE,2013,May,115.4,1.0
4842,SE,2013,Jun,146.9,1.0
4843,SE,2013,Jul,120.3,0.0
4844,SE,2013,Aug,117.6,0.0
4845,SE,2013,Sep,24.8,1.0
4846,SE,2013,Oct,45.9,3.0
4847,SE,2013,Nov,24.2,7.0
4848,SE,2013,Dec,65.2,9.0
4849,SE,2014,Jan,15.8,20.0
4850,SE,2014,Mar,78.4,33.0
4851,SE,2014,Apr,153.0,7.0
4852,SE,2014,May,127.0,1.0
4853,SE,2014,Jun,89.7,0.0
4854,SE,2014,Jul,156.3,0.0
4855,SE,2014,Aug,62.9,0.0
4856,SE,2014,Sep,38.2,4.0
4857,SE,2014,Oct,35.7,3.0
4858,SE,2014,Nov,44.3,9.0
4859,SE,2014,Dec,9.0,9.0
4860,SE,2015,Jan,25.5,44.0
4861,SE,2015,Mar,44.4,49.0
4862,SE,2015,Apr,91.6,35.0
4863,SE,2015,May,282.1,11.0
4864,SE,2015,Jun,149.4,3.0
4865,SE,2015,Jul,171.1,0.0
4866,SE,2015,Aug,74.4,0.0
4867,SE,2015,Sep,10.8,1.0
4868,SE,2015,Oct,31.8,6.0
4869,SE,2015,Nov,6.8,47.0
4870,SE,2015,Dec,26.0,63.0
4871,SE,2016,Jan,83.1,9.0
4872,SE,2016,Mar,28.7,26.0
4873,SE,2016,Apr,39.2,14.0
4874,SE,2016,May,148.3,9.0
4875,SE,2016,Jun,203.2,1.0
4876,SE,2016,Jul,41.8,0.0
4877,SE,2016,Aug,47.8,6.0
4878,SE,2016,Sep,37.4,2.0
4879,SE,2016,Oct,13.0,10.0
4880,SE,2016,Nov,8.6,17.0
4881,SE,2016,Dec,33.2,36.0
4882,SE,2017,Jan,6.6,31.0
4883,SE,2017,Mar,40.3,16.0
4884,SE,2017,Apr,120.0,8.0
4885,SE,2017,May,306.0,1.0
4886,SE,2017,Jun,144.6,0.0
4887,SE,2017,Jul,174.1,0.0
4888,SE,2017,Aug,78.2,0.0
4889,SE,2017,Sep,191.7,0.0
4890,SE,2017,Oct,74.9,0.0
4891,SE,2017,Nov,28.2,1.0
4892,SP,1998,Jan,200.6,0.0
4893,SP,1998,Mar,252.9,0.0
4894,SP,1998,Apr,92.8,0.0
4895,SP,1998,May,130.0,0.0
4896,SP,1998,Jun,16.1,451.0
4897,SP,1998,Jul,10.1,596.0
4898,SP,1998,Aug,42.5,581.0
4899,SP,1998,Sep,95.0,525.0
4900,SP,1998,Oct,216.4,434.0
4901,SP,1998,Nov,38.6,488.0
4902,SP,1998,Dec,241.2,121.0
4903,SP,1999,Jan,319.1,7.0
4904,SP,1999,Mar,187.3,78.0
4905,SP,1999,Apr,35.8,291.0
4906,SP,1999,May,35.5,500.0
4907,SP,1999,Jun,84.3,522.0
4908,SP,1999,Jul,25.6,684.0
4909,SP,1999,Aug,1.4,1.2109999999999999
4910,SP,1999,Sep,80.1,911.0
4911,SP,1999,Oct,62.0,763.0
4912,SP,1999,Nov,101.4,398.0
4913,SP,1999,Dec,74.6,47.0
4914,SP,2000,Jan,328.3,36.0
4915,SP,2000,Mar,100.1,26.0
4916,SP,2000,Apr,6.3,102.0
4917,SP,2000,May,9.3,300.0
4918,SP,2000,Jun,12.2,606.0
4919,SP,2000,Jul,65.6,770.0
4920,SP,2000,Aug,86.3,915.0
4921,SP,2000,Sep,111.1,582.0
4922,SP,2000,Oct,59.0,647.0
4923,SP,2000,Nov,186.0,96.0
4924,SP,2000,Dec,249.7,23.0
4925,SP,2001,Jan,144.2,26.0
4926,SP,2001,Mar,138.5,35.0
4927,SP,2001,Apr,32.9,61.0
4928,SP,2001,May,86.1,211.0
4929,SP,2001,Jun,24.5,346.0
4930,SP,2001,Jul,41.0,538.0
4931,SP,2001,Aug,32.8,595.0
4932,SP,2001,Sep,88.5,425.0
4933,SP,2001,Oct,204.3,444.0
4934,SP,2001,Nov,185.2,168.0
4935,SP,2001,Dec,187.0,52.0
4936,SP,2002,Jan,284.8,19.0
4937,SP,2002,Mar,326.5,111.0
4938,SP,2002,Apr,53.5,178.0
4939,SP,2002,May,93.0,319.0
4940,SP,2002,Jun,1.3,562.0
4941,SP,2002,Jul,22.9,448.0
4942,SP,2002,Aug,46.4,719.0
4943,SP,2002,Sep,54.8,302.0
4944,SP,2002,Oct,124.9,733.0
4945,SP,2002,Nov,226.5,72.0
4946,SP,2002,Dec,235.3,57.0
4947,SP,2003,Jan,317.2,59.0
4948,SP,2003,Mar,126.5,86.0
4949,SP,2003,Apr,45.6,106.0
4950,SP,2003,May,33.1,69.0
4951,SP,2003,Jun,16.0,132.0
4952,SP,2003,Jul,19.0,171.0
4953,SP,2003,Aug,25.3,934.0
4954,SP,2003,Sep,34.5,977.0
4955,SP,2003,Oct,126.7,422.0
4956,SP,2003,Nov,99.3,155.0
4957,SP,2003,Dec,139.8,58.0
4958,SP,2004,Jan,284.5,37.0
4959,SP,2004,Mar,130.7,73.0
4960,SP,2004,Apr,123.4,36.0
4961,SP,2004,May,60.1,60.0
4962,SP,2004,Jun,66.8,231.0
4963,SP,2004,Jul,97.4,342.0
4964,SP,2004,Aug,2.7,794.0
4965,SP,2004,Sep,9.3,809.0
4966,SP,2004,Oct,97.4,195.0
4967,SP,2004,Nov,173.6,144.0
4968,SP,2004,Dec,262.9,102.0
4969,SP,2005,Jan,312.1,26.0
4970,SP,2005,Mar,286.6,73.0
4971,SP,2005,Apr,133.2,62.0
4972,SP,2005,May,199.0,212.0
4973,SP,2005,Jun,30.4,236.0
4974,SP,2005,Jul,13.7,284.0
4975,SP,2005,Aug,9.5,522.0
4976,SP,2005,Sep,138.8,231.0
4977,SP,2005,Oct,172.1,221.0
4978,SP,2005,Nov,106.1,163.0
4979,SP,2005,Dec,228.2,15.0
4980,SP,2006,Jan,348.0,76.0
4981,SP,2006,Mar,607.9,106.0
4982,SP,2006,Apr,51.1,63.0
4983,SP,2006,May,15.0,88.0
4984,SP,2006,Jun,24.2,97.0
4985,SP,2006,Jul,71.0,245.0
4986,SP,2006,Aug,5.8,572.0
4987,SP,2006,Sep,77.7,694.0
4988,SP,2006,Oct,100.4,153.0
4989,SP,2006,Nov,230.7,43.0
4990,SP,2006,Dec,311.5,13.0
4991,SP,2007,Jan,213.5,14.0
4992,SP,2007,Mar,185.4,152.0
4993,SP,2007,Apr,124.8,44.0
4994,SP,2007,May,59.0,69.0
4995,SP,2007,Jun,30.7,91.0
4996,SP,2007,Jul,148.3,94.0
4997,SP,2007,Aug,0.0,470.0
4998,SP,2007,Sep,15.7,495.0
4999,SP,2007,Oct,109.3,281.0
5000,SP,2007,Nov,219.9,50.0
5001,SP,2007,Dec,230.9,21.0
5002,SP,2008,Jan,318.5,34.0
5003,SP,2008,Mar,180.8,72.0
5004,SP,2008,Apr,96.6,84.0
5005,SP,2008,May,80.3,40.0
5006,SP,2008,Jun,78.2,25.0
5007,SP,2008,Jul,0.0,126.0
5008,SP,2008,Aug,78.5,153.0
5009,SP,2008,Sep,43.9,486.0
5010,SP,2008,Oct,161.4,87.0
5011,SP,2008,Nov,165.1,20.0
5012,SP,2008,Dec,220.2,36.0
5013,SP,2009,Jan,351.8,12.0
5014,SP,2009,Mar,125.7,55.0
5015,SP,2009,Apr,69.6,67.0
5016,SP,2009,May,50.0,142.0
5017,SP,2009,Jun,49.8,125.0
5018,SP,2009,Jul,179.7,110.0
5019,SP,2009,Aug,102.8,289.0
5020,SP,2009,Sep,192.2,116.0
5021,SP,2009,Oct,154.5,64.0
5022,SP,2009,Nov,177.3,83.0
5023,SP,2009,Dec,363.7,37.0
5024,SP,2010,Jan,480.5,45.0
5025,SP,2010,Mar,184.5,111.0
5026,SP,2010,Apr,124.5,91.0
5027,SP,2010,May,65.2,150.0
5028,SP,2010,Jun,13.1,143.0
5029,SP,2010,Jul,93.5,600.0
5030,SP,2010,Aug,0.4,1.8090000000000002
5031,SP,2010,Sep,104.8,1.6769999999999998
5032,SP,2010,Oct,70.1,260.0
5033,SP,2010,Nov,109.6,104.0
5034,SP,2010,Dec,343.1,52.0
5035,SP,2011,Jan,493.7,75.0
5036,SP,2011,Mar,164.0,45.0
5037,SP,2011,Apr,133.0,52.0
5038,SP,2011,May,30.4,136.0
5039,SP,2011,Jun,81.6,210.0
5040,SP,2011,Jul,4.5,479.0
5041,SP,2011,Aug,46.3,1.067
5042,SP,2011,Sep,7.4,1.1079999999999999
5043,SP,2011,Oct,149.6,188.0
5044,SP,2011,Nov,141.3,87.0
5045,SP,2011,Dec,136.8,53.0
5046,SP,2012,Jan,332.6,38.0
5047,SP,2012,Mar,187.6,99.0
5048,SP,2012,Apr,155.9,82.0
5049,SP,2012,May,82.7,82.0
5050,SP,2012,Jun,233.7,30.0
5051,SP,2012,Jul,74.7,179.0
5052,SP,2012,Aug,0.3,435.0
5053,SP,2012,Sep,19.2,813.0
5054,SP,2012,Oct,128.3,206.0
5055,SP,2012,Nov,91.6,50.0
5056,SP,2012,Dec,401.9,64.0
5057,SP,2013,Jan,169.2,36.0
5058,SP,2013,Mar,174.5,57.0
5059,SP,2013,Apr,70.7,103.0
5060,SP,2013,May,42.5,118.0
5061,SP,2013,Jun,143.2,47.0
5062,SP,2013,Jul,90.9,181.0
5063,SP,2013,Aug,7.7,497.0
5064,SP,2013,Sep,81.3,560.0
5065,SP,2013,Oct,126.6,127.0
5066,SP,2013,Nov,123.6,120.0
5067,SP,2013,Dec,83.1,109.0
5068,SP,2014,Jan,237.9,99.0
5069,SP,2014,Mar,226.9,75.0
5070,SP,2014,Apr,79.7,103.0
5071,SP,2014,May,46.0,181.0
5072,SP,2014,Jun,9.7,331.0
5073,SP,2014,Jul,21.4,476.0
5074,SP,2014,Aug,29.6,1.4580000000000002
5075,SP,2014,Sep,58.7,882.0
5076,SP,2014,Oct,25.2,887.0
5077,SP,2014,Nov,117.5,56.0
5078,SP,2014,Dec,203.1,57.0
5079,SP,2015,Jan,156.2,120.0
5080,SP,2015,Mar,332.7,68.0
5081,SP,2015,Apr,108.1,76.0
5082,SP,2015,May,50.7,65.0
5083,SP,2015,Jun,20.3,147.0
5084,SP,2015,Jul,65.1,149.0
5085,SP,2015,Aug,31.6,643.0
5086,SP,2015,Sep,201.7,368.0
5087,SP,2015,Oct,92.1,213.0
5088,SP,2015,Nov,247.2,21.0
5089,SP,2015,Dec,318.1,45.0
5090,SP,2016,Jan,175.9,85.0
5091,SP,2016,Mar,256.6,82.0
5092,SP,2016,Apr,2.4,307.0
5093,SP,2016,May,105.7,139.0
5094,SP,2016,Jun,206.8,197.0
5095,SP,2016,Jul,6.4,687.0
5096,SP,2016,Aug,82.4,797.0
5097,SP,2016,Sep,22.2,490.0
5098,SP,2016,Oct,104.1,177.0
5099,SP,2016,Nov,166.8,39.0
5100,SP,2016,Dec,165.4,47.0
5101,SP,2017,Jan,454.0,28.0
5102,SP,2017,Mar,160.4,103.0
5103,SP,2017,Apr,143.1,41.0
5104,SP,2017,May,153.4,43.0
5105,SP,2017,Jun,102.9,217.0
5106,SP,2017,Jul,0.8,802.0
5107,SP,2017,Aug,60.5,981.0
5108,SP,2017,Sep,11.1,2.8680000000000003
5109,SP,2017,Oct,149.4,179.0
5110,SP,2017,Nov,159.8,37.0
5111,TO,1998,Jan,197.8,0.0
5112,TO,1998,Mar,282.3,0.0
5113,TO,1998,Apr,84.0,0.0
5114,TO,1998,May,45.9,0.0
5115,TO,1998,Jun,0.0,252.0
5116,TO,1998,Jul,0.0,640.0
5117,TO,1998,Aug,0.0,3.747
5118,TO,1998,Sep,15.7,5.149
5119,TO,1998,Oct,69.8,1.7380000000000002
5120,TO,1998,Nov,305.1,1.0
5121,TO,1998,Dec,241.1,9.0
5122,TO,1999,Jan,391.7,36.0
5123,TO,1999,Mar,242.0,1.0
5124,TO,1999,Apr,159.7,9.0
5125,TO,1999,May,64.8,24.0
5126,TO,1999,Jun,0.0,113.0
5127,TO,1999,Jul,0.0,373.0
5128,TO,1999,Aug,0.0,1.284
5129,TO,1999,Sep,0.0,3.415
5130,TO,1999,Oct,142.9,1.3780000000000001
5131,TO,1999,Nov,441.7,29.0
5132,TO,1999,Dec,594.7,16.0
5133,TO,2000,Jan,288.3,15.0
5134,TO,2000,Mar,286.9,4.0
5135,TO,2000,Apr,134.0,0.0
5136,TO,2000,May,42.2,69.0
5137,TO,2000,Jun,0.0,278.0
5138,TO,2000,Jul,21.1,500.0
5139,TO,2000,Aug,3.7,1.949
5140,TO,2000,Sep,46.3,2.552
5141,TO,2000,Oct,142.4,1.053
5142,TO,2000,Nov,284.1,96.0
5143,TO,2000,Dec,430.3,20.0
5144,TO,2001,Jan,234.4,19.0
5145,TO,2001,Mar,387.5,0.0
5146,TO,2001,Apr,117.4,19.0
5147,TO,2001,May,22.2,48.0
5148,TO,2001,Jun,1.2,305.0
5149,TO,2001,Jul,0.0,830.0
5150,TO,2001,Aug,0.0,2.242
5151,TO,2001,Sep,129.1,4.8389999999999995
5152,TO,2001,Oct,373.4,684.0
5153,TO,2001,Nov,420.4,100.0
5154,TO,2001,Dec,338.6,21.0
5155,TO,2002,Jan,431.7,35.0
5156,TO,2002,Mar,233.0,33.0
5157,TO,2002,Apr,107.8,37.0
5158,TO,2002,May,55.0,138.0
5159,TO,2002,Jun,0.0,396.0
5160,TO,2002,Jul,0.0,976.0
5161,TO,2002,Aug,0.0,3.0269999999999997
5162,TO,2002,Sep,76.1,5.314
5163,TO,2002,Oct,145.0,1.537
5164,TO,2002,Nov,214.5,207.0
5165,TO,2002,Dec,238.6,39.0
5166,TO,2003,Jan,487.1,35.0
5167,TO,2003,Mar,236.8,19.0
5168,TO,2003,Apr,231.6,64.0
5169,TO,2003,May,129.9,96.0
5170,TO,2003,Jun,0.0,329.0
5171,TO,2003,Jul,0.0,762.0
5172,TO,2003,Aug,18.6,1.339
5173,TO,2003,Sep,22.6,4.637
5174,TO,2003,Oct,179.6,1.339
5175,TO,2003,Nov,303.1,146.0
5176,TO,2003,Dec,193.0,109.0
5177,TO,2004,Jan,490.7,40.0
5178,TO,2004,Mar,299.4,23.0
5179,TO,2004,Apr,246.9,52.0
5180,TO,2004,May,2.3,350.0
5181,TO,2004,Jun,27.4,1.079
5182,TO,2004,Jul,0.0,1.389
5183,TO,2004,Aug,0.0,1.776
5184,TO,2004,Sep,41.8,5.308
5185,TO,2004,Oct,160.2,1.6580000000000001
5186,TO,2004,Nov,172.1,424.0
5187,TO,2004,Dec,249.9,96.0
5188,TO,2005,Jan,263.2,66.0
5189,TO,2005,Mar,273.4,13.0
5190,TO,2005,Apr,179.3,52.0
5191,TO,2005,May,46.1,236.0
5192,TO,2005,Jun,0.0,669.0
5193,TO,2005,Jul,0.0,1.082
5194,TO,2005,Aug,0.0,1.84
5195,TO,2005,Sep,82.9,5.319
5196,TO,2005,Oct,110.2,2.9130000000000003
5197,TO,2005,Nov,242.0,271.0
5198,TO,2005,Dec,336.7,53.0
5199,TO,2006,Jan,174.5,91.0
5200,TO,2006,Mar,402.9,11.0
5201,TO,2006,Apr,403.8,4.0
5202,TO,2006,May,156.3,35.0
5203,TO,2006,Jun,0.0,289.0
5204,TO,2006,Jul,0.0,430.0
5205,TO,2006,Aug,1.7,1.2770000000000001
5206,TO,2006,Sep,198.3,2.9789999999999996
5207,TO,2006,Oct,140.4,1.176
5208,TO,2006,Nov,131.6,108.0
5209,TO,2006,Dec,226.0,15.0
5210,TO,2007,Jan,365.1,34.0
5211,TO,2007,Mar,209.1,99.0
5212,TO,2007,Apr,84.2,22.0
5213,TO,2007,May,34.3,250.0
5214,TO,2007,Jun,0.0,591.0
5215,TO,2007,Jul,0.0,982.0
5216,TO,2007,Aug,0.0,4.747
5217,TO,2007,Sep,55.1,6.829
5218,TO,2007,Oct,80.9,2.252
5219,TO,2007,Nov,201.7,147.0
5220,TO,2007,Dec,130.1,13.0
5221,TO,2008,Jan,292.7,28.0
5222,TO,2008,Mar,294.7,4.0
5223,TO,2008,Apr,238.2,46.0
5224,TO,2008,May,34.0,81.0
5225,TO,2008,Jun,0.0,282.0
5226,TO,2008,Jul,0.0,441.0
5227,TO,2008,Aug,0.0,845.0
5228,TO,2008,Sep,12.1,2.39
5229,TO,2008,Oct,98.9,2.832
5230,TO,2008,Nov,298.0,104.0
5231,TO,2008,Dec,169.0,7.0
5232,TO,2009,Jan,160.1,43.0
5233,TO,2009,Mar,168.7,23.0
5234,TO,2009,Apr,130.4,5.0
5235,TO,2009,May,285.1,91.0
5236,TO,2009,Jun,40.1,421.0
5237,TO,2009,Jul,0.0,989.0
5238,TO,2009,Aug,0.4,1.124
5239,TO,2009,Sep,80.7,2.017
5240,TO,2009,Oct,213.7,718.0
5241,TO,2009,Nov,172.0,251.0
5242,TO,2009,Dec,316.3,46.0
5243,TO,2010,Jan,436.9,79.0
5244,TO,2010,Mar,462.5,120.0
5245,TO,2010,Apr,82.8,419.0
5246,TO,2010,May,25.6,580.0
5247,TO,2010,Jun,0.2,767.0
5248,TO,2010,Jul,0.0,2.408
5249,TO,2010,Aug,0.0,7.865
5250,TO,2010,Sep,18.0,10.172
5251,TO,2010,Oct,222.1,2.272
5252,TO,2010,Nov,189.4,283.0
5253,TO,2010,Dec,162.0,72.0
5254,TO,2011,Jan,354.2,14.0
5255,TO,2011,Mar,352.4,16.0
5256,TO,2011,Apr,218.8,106.0
5257,TO,2011,May,9.8,354.0
5258,TO,2011,Jun,0.0,717.0
5259,TO,2011,Jul,2.2,1.001
5260,TO,2011,Aug,0.0,1.6680000000000001
5261,TO,2011,Sep,0.0,4.658
5262,TO,2011,Oct,228.1,1.591
5263,TO,2011,Nov,210.5,144.0
5264,TO,2011,Dec,302.4,105.0
5265,TO,2012,Jan,378.8,12.0
5266,TO,2012,Mar,121.0,80.0
5267,TO,2012,Apr,92.8,226.0
5268,TO,2012,May,63.3,467.0
5269,TO,2012,Jun,8.8,922.0
5270,TO,2012,Jul,0.0,1.693
5271,TO,2012,Aug,0.0,4.28
5272,TO,2012,Sep,0.0,7.46
5273,TO,2012,Oct,31.3,3.68
5274,TO,2012,Nov,326.2,179.0
5275,TO,2012,Dec,227.9,128.0
5276,TO,2013,Jan,289.1,50.0
5277,TO,2013,Mar,369.4,60.0
5278,TO,2013,Apr,105.3,130.0
5279,TO,2013,May,24.9,373.0
5280,TO,2013,Jun,24.2,873.0
5281,TO,2013,Jul,0.0,1.393
5282,TO,2013,Aug,0.2,1.81
5283,TO,2013,Sep,10.5,2.445
5284,TO,2013,Oct,114.5,2.155
5285,TO,2013,Nov,281.0,345.0
5286,TO,2013,Dec,433.0,85.0
5287,TO,2014,Jan,291.4,89.0
5288,TO,2014,Mar,363.6,58.0
5289,TO,2014,Apr,179.8,187.0
5290,TO,2014,May,52.3,618.0
5291,TO,2014,Jun,0.0,1.3719999999999999
5292,TO,2014,Jul,0.0,1.4040000000000001
5293,TO,2014,Aug,0.0,2.917
5294,TO,2014,Sep,82.0,3.52
5295,TO,2014,Oct,155.4,4.0
5296,TO,2014,Nov,191.1,451.0
5297,TO,2014,Dec,247.2,223.0
5298,TO,2015,Jan,152.6,186.0
5299,TO,2015,Mar,145.3,85.0
5300,TO,2015,Apr,308.0,88.0
5301,TO,2015,May,103.7,512.0
5302,TO,2015,Jun,0.0,1.15
5303,TO,2015,Jul,0.0,1.217
5304,TO,2015,Aug,0.0,2.54
5305,TO,2015,Sep,97.9,5.51
5306,TO,2015,Oct,132.9,4.843999999999999
5307,TO,2015,Nov,102.6,833.0
5308,TO,2015,Dec,149.4,373.0
5309,TO,2016,Jan,429.6,42.0
5310,TO,2016,Mar,161.7,165.0
5311,TO,2016,Apr,80.5,369.0
5312,TO,2016,May,2.6,778.0
5313,TO,2016,Jun,18.2,1.148
5314,TO,2016,Jul,0.0,2.737
5315,TO,2016,Aug,0.0,3.213
5316,TO,2016,Sep,100.1,3.245
5317,TO,2016,Oct,38.0,2.032
5318,TO,2016,Nov,180.9,623.0
5319,TO,2016,Dec,254.1,119.0
5320,TO,2017,Jan,424.1,61.0
5321,TO,2017,Mar,207.4,98.0
5322,TO,2017,Apr,163.9,164.0
5323,TO,2017,May,17.8,576.0
5324,TO,2017,Jun,0.0,1.32
5325,TO,2017,Jul,0.0,2.397
5326,TO,2017,Aug,0.0,3.536
5327,TO,2017,Sep,0.0,10.737
5328,TO,2017,Oct,21.6,2.969
5329,TO,2017,Nov,197.1,434.0
